003997771 000__ 07975nam|a||02497#a ||||
003997771 001__ 3997771
003997771 005__ 20221229091505.0
003997771 008__ 221215s2022    usa    #r     ||||| eng d
003997771 035__ $$a(DHL)1363136
003997771 039__ $$aVOT
003997771 040__ $$aNNUN
003997771 089__ $$aVoting record$$bB23
003997771 2450_ $$aReport of the Human Rights Council :$$bresolution /$$cadopted by the General Assembly
003997771 269__ $$a2022-12-15
003997771 590__ $$aVote
003997771 591__ $$aRECORDED - No machine generated vote
003997771 791__ $$aA/RES/77/200$$bA/$$c77$$0(DHLAUTH)913657
003997771 793__ $$aPLENARY MEETING
003997771 930__ $$aVOT
003997771 967__ $$a1$$cAFG$$dY$$eAFGHANISTAN
003997771 967__ $$a2$$cALB$$dA$$eALBANIA
003997771 967__ $$a3$$cDZA$$dY$$eALGERIA
003997771 967__ $$a4$$cAND$$dA$$eANDORRA
003997771 967__ $$a5$$cAGO$$dY$$eANGOLA
003997771 967__ $$a6$$cATG$$dY$$eANTIGUA AND BARBUDA
003997771 967__ $$a7$$cARG$$dY$$eARGENTINA
003997771 967__ $$a8$$cARM$$dA$$eARMENIA
003997771 967__ $$a9$$cAUS$$dA$$eAUSTRALIA
003997771 967__ $$a10$$cAUT$$dA$$eAUSTRIA
003997771 967__ $$a11$$cAZE$$dY$$eAZERBAIJAN
003997771 967__ $$a12$$cBHS$$dY$$eBAHAMAS
003997771 967__ $$a13$$cBHR$$dY$$eBAHRAIN
003997771 967__ $$a14$$cBGD$$dY$$eBANGLADESH
003997771 967__ $$a15$$cBRB$$dY$$eBARBADOS
003997771 967__ $$a16$$cBLR$$dN$$eBELARUS
003997771 967__ $$a17$$cBEL$$dA$$eBELGIUM
003997771 967__ $$a18$$cBLZ$$dY$$eBELIZE
003997771 967__ $$a19$$cBEN$$dY$$eBENIN
003997771 967__ $$a20$$cBTN$$dY$$eBHUTAN
003997771 967__ $$a21$$cBOL$$dY$$eBOLIVIA (PLURINATIONAL STATE OF)
003997771 967__ $$a22$$cBIH$$dA$$eBOSNIA AND HERZEGOVINA
003997771 967__ $$a23$$cBWA$$dY$$eBOTSWANA
003997771 967__ $$a24$$cBRA$$dY$$eBRAZIL
003997771 967__ $$a25$$cBRN$$dY$$eBRUNEI DARUSSALAM
003997771 967__ $$a26$$cBGR$$dA$$eBULGARIA
003997771 967__ $$a27$$cBFA$$dY$$eBURKINA FASO
003997771 967__ $$a28$$cBDI$$dY$$eBURUNDI
003997771 967__ $$a29$$cCPV$$dY$$eCABO VERDE
003997771 967__ $$a30$$cKHM$$dY$$eCAMBODIA
003997771 967__ $$a31$$cCMR$$dY$$eCAMEROON
003997771 967__ $$a32$$cCAN$$dA$$eCANADA
003997771 967__ $$a33$$cCAF$$dY$$eCENTRAL AFRICAN REPUBLIC
003997771 967__ $$a34$$cTCD$$dY$$eCHAD
003997771 967__ $$a35$$cCHL$$dY$$eCHILE
003997771 967__ $$a36$$cCHN$$dY$$eCHINA
003997771 967__ $$a37$$cCOL$$dY$$eCOLOMBIA
003997771 967__ $$a38$$cCOM$$eCOMOROS
003997771 967__ $$a39$$cCOG$$dY$$eCONGO
003997771 967__ $$a40$$cCRI$$dY$$eCOSTA RICA
003997771 967__ $$a41$$cCIV$$dY$$eCOTE D'IVOIRE
003997771 967__ $$a42$$cHRV$$dA$$eCROATIA
003997771 967__ $$a43$$cCUB$$dY$$eCUBA
003997771 967__ $$a44$$cCYP$$dA$$eCYPRUS
003997771 967__ $$a45$$cCZE$$dA$$eCZECHIA
003997771 967__ $$a46$$cPRK$$dA$$eDEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
003997771 967__ $$a47$$cCOD$$dY$$eDEMOCRATIC REPUBLIC OF THE CONGO
003997771 967__ $$a48$$cDNK$$dA$$eDENMARK
003997771 967__ $$a49$$cDJI$$dY$$eDJIBOUTI
003997771 967__ $$a50$$cDMA$$eDOMINICA
003997771 967__ $$a51$$cDOM$$dY$$eDOMINICAN REPUBLIC
003997771 967__ $$a52$$cECU$$dY$$eECUADOR
003997771 967__ $$a53$$cEGY$$dY$$eEGYPT
003997771 967__ $$a54$$cSLV$$dY$$eEL SALVADOR
003997771 967__ $$a55$$cGNQ$$dY$$eEQUATORIAL GUINEA
003997771 967__ $$a56$$cERI$$dY$$eERITREA
003997771 967__ $$a57$$cEST$$dA$$eESTONIA
003997771 967__ $$a58$$cSWZ$$dY$$eESWATINI
003997771 967__ $$a59$$cETH$$dY$$eETHIOPIA
003997771 967__ $$a60$$cFJI$$dY$$eFIJI
003997771 967__ $$a61$$cFIN$$dA$$eFINLAND
003997771 967__ $$a62$$cFRA$$dA$$eFRANCE
003997771 967__ $$a63$$cGAB$$dY$$eGABON
003997771 967__ $$a64$$cGMB$$dY$$eGAMBIA
003997771 967__ $$a65$$cGEO$$dA$$eGEORGIA
003997771 967__ $$a66$$cDEU$$dA$$eGERMANY
003997771 967__ $$a67$$cGHA$$dY$$eGHANA
003997771 967__ $$a68$$cGRC$$dA$$eGREECE
003997771 967__ $$a69$$cGRD$$dY$$eGRENADA
003997771 967__ $$a70$$cGTM$$dY$$eGUATEMALA
003997771 967__ $$a71$$cGIN$$dY$$eGUINEA
003997771 967__ $$a72$$cGNB$$dY$$eGUINEA-BISSAU
003997771 967__ $$a73$$cGUY$$dY$$eGUYANA
003997771 967__ $$a74$$cHTI$$dY$$eHAITI
