003997744 000__ 08024nam|a||02497#a ||||
003997744 001__ 3997744
003997744 005__ 20221219144322.0
003997744 008__ 221215s2022    usa    #r     ||||| eng d
003997744 035__ $$a(DHL)1363120
003997744 039__ $$aVOT
003997744 040__ $$aNNUN
003997744 089__ $$aVoting record$$bB23
003997744 245__ $$aHuman rights and unilateral coercive measures :$$bresolution /$$cadopted by the General Assembly
003997744 269__ $$a2022-12-15
003997744 590__ $$aVote
003997744 591__ $$aRECORDED - No machine generated vote
003997744 791__ $$aA/RES/77/214$$bA/$$c77$$0(DHLAUTH)913657
003997744 793__ $$aPLENARY MEETING
003997744 930__ $$aVOT
003997744 967__ $$a1$$cAFG$$dY$$eAFGHANISTAN
003997744 967__ $$a2$$cALB$$dN$$eALBANIA
003997744 967__ $$a3$$cDZA$$dY$$eALGERIA
003997744 967__ $$a4$$cAND$$dN$$eANDORRA
003997744 967__ $$a5$$cAGO$$dY$$eANGOLA
003997744 967__ $$a6$$cATG$$dY$$eANTIGUA AND BARBUDA
003997744 967__ $$a7$$cARG$$dY$$eARGENTINA
003997744 967__ $$a8$$cARM$$dY$$eARMENIA
003997744 967__ $$a9$$cAUS$$dN$$eAUSTRALIA
003997744 967__ $$a10$$cAUT$$dN$$eAUSTRIA
003997744 967__ $$a11$$cAZE$$dY$$eAZERBAIJAN
003997744 967__ $$a12$$cBHS$$dY$$eBAHAMAS
003997744 967__ $$a13$$cBHR$$dY$$eBAHRAIN
003997744 967__ $$a14$$cBGD$$dY$$eBANGLADESH
003997744 967__ $$a15$$cBRB$$dY$$eBARBADOS
003997744 967__ $$a16$$cBLR$$dY$$eBELARUS
003997744 967__ $$a17$$cBEL$$dN$$eBELGIUM
003997744 967__ $$a18$$cBLZ$$dY$$eBELIZE
003997744 967__ $$a19$$cBEN$$dY$$eBENIN
003997744 967__ $$a20$$cBTN$$dY$$eBHUTAN
003997744 967__ $$a21$$cBOL$$dY$$eBOLIVIA (PLURINATIONAL STATE OF)
003997744 967__ $$a22$$cBIH$$dN$$eBOSNIA AND HERZEGOVINA
003997744 967__ $$a23$$cBWA$$dY$$eBOTSWANA
003997744 967__ $$a24$$cBRA$$dA$$eBRAZIL
003997744 967__ $$a25$$cBRN$$dY$$eBRUNEI DARUSSALAM
003997744 967__ $$a26$$cBGR$$dN$$eBULGARIA
003997744 967__ $$a27$$cBFA$$dY$$eBURKINA FASO
003997744 967__ $$a28$$cBDI$$dY$$eBURUNDI
003997744 967__ $$a29$$cCPV$$dY$$eCABO VERDE
003997744 967__ $$a30$$cKHM$$dY$$eCAMBODIA
003997744 967__ $$a31$$cCMR$$dY$$eCAMEROON
003997744 967__ $$a32$$cCAN$$dN$$eCANADA
003997744 967__ $$a33$$cCAF$$dY$$eCENTRAL AFRICAN REPUBLIC
003997744 967__ $$a34$$cTCD$$dY$$eCHAD
003997744 967__ $$a35$$cCHL$$dY$$eCHILE
003997744 967__ $$a36$$cCHN$$dY$$eCHINA
003997744 967__ $$a37$$cCOL$$dY$$eCOLOMBIA
003997744 967__ $$a38$$cCOM$$eCOMOROS
003997744 967__ $$a39$$cCOG$$dY$$eCONGO
003997744 967__ $$a40$$cCRI$$dY$$eCOSTA RICA
003997744 967__ $$a41$$cCIV$$dY$$eCOTE D'IVOIRE
003997744 967__ $$a42$$cHRV$$dN$$eCROATIA
